Title,Year,Author,Publisher,Page Number,Type,Text Content,Figure Number,Image Key,Image URL,Image Description
BOTW,2007,BOTWAuthor.,BOTWPublisher,140,Image,NA,39-1,BOTW-Figures/page_140_img_39-1.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_140_img_39-1.png,"Figure 39-1 from ""Bees of the World"" by Daniel C. Danforth illustrates anatomical features of the male Brachyglossula bee, a member of the Paracolletini tribe in the Western Hemisphere. This figure is divided into two key parts, labeled as Fig. 39-1a and Fig. 39-1e, each highlighting distinct anatomical structures critical for species identification and understanding of their morphology.

Fig. 39-1a focuses on the volsella of the male Brachyglossula bee. It is depicted as large and vertically expanded, extending to the dorsum of the genital capsule and bifid, which means it is split into two parts. This structure is significant as it plays a crucial role in the mating mechanics of the species.

Fig. 39-1e illustrates the mandible of the male, which is tridentate, indicating that it has three pointed teeth. This feature is important for the bee's feeding and defense mechanisms.

These detailed depictions serve as critical references for entomologists and biologists studying the morphology and classification of bees within this specific tribe and region. The figure effectively conveys complex anatomical details necessary for scientific and educational purposes."
BOTW,2007,BOTWAuthor.,BOTWPublisher,141,Image,NA,39-2,BOTW-Figures/page_141_img_39-2.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_141_img_39-2.png,"Figure 39-2 from ""Bees of the World"" by Daniel C. Danforth illustrates key morphological features of the genus Callomelitta, focusing on the Paracolletini bees of the Australian region. The figure is divided into several parts, each highlighting distinct anatomical characteristics relevant to species identification and classification. Notably, panel 39-2a shows the marginal cell of a bee's wing, which uniquely has its apex on the wing margin, a diagnostic feature for this genus. Another significant component depicted is the facial fovea, which is linear or nearly so, and is often very short or absent in males, as shown in subsequent panels. The mandible of the female, illustrated as being two to three times longer than its basal width and ending in three equally conspicuous teeth, is another critical feature. Lastly, the pygidial plate of the female is shown with concave lateral margins and a very slender, parallel-sided apex. These visual representations provide crucial insights into the physical traits that help differentiate the Callomelitta genus within the Australian bee fauna."
BOTW,2007,BOTWAuthor.,BOTWPublisher,141,Image,NA,39-3,BOTW-Figures/page_141_img_39-3.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_141_img_39-3.png,"Figure 39-3 from ""Bees of the World"" by Daniel C. Danforth illustrates specific anatomical features of male bees from the genus Chrysocolletes of the tribe Paracolletini, native to the Australian region. The figure is divided into two parts, labeled as Fig. 39-3a and Fig. 39-3b, each highlighting different components of the bee's reproductive anatomy. In Fig. 39-3a, the focus is on the volsella, which is depicted as large and extending posteriorly beyond the apex of the articulated gonostylus. This feature is significant as it plays a crucial role in the mating mechanics of the bee, facilitating the transfer of sperm to the female. Fig. 39-3b details the S8 segment of the male bee, showing a median apical process that is slender, hairy at the apex, and pale in color. This structure is noteworthy for being not externally visible, suggesting a specialized function possibly related to internal reproductive processes. Together, these components underscore adaptations specific to the mating strategies and reproductive success of this particular bee group in the Australian ecosystem."
BOTW,2007,BOTWAuthor.,BOTWPublisher,143,Image,NA,39-4,BOTW-Figures/page_143_img_39-4.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_143_img_39-4.png,"Figure 39-4 from ""Bees of the World"" by Daniel C. Danforth illustrates key anatomical features of the male Glossurocolletes bee, a genus within the Paracolletini tribe of the Australian region. This figure is divided into parts, with each focusing on distinct morphological adaptations significant for species identification and classification. Part (b) of the figure highlights the S8 sternum of the male bee, showcasing two flat, delicate, apical processes that are notably longer than the body of the sternum. This feature is crucial for distinguishing the Glossurocolletes genus from other genera within the same tribe. Part (d) of the figure details the modification of the distal three antennal segments, which are adapted uniquely in males of this genus, possibly for mating or sensory functions. These components are essential for understanding the evolutionary and functional aspects of these bees' morphology, contributing to the broader knowledge of bee biodiversity and taxonomy in the Australian region."
BOTW,2007,BOTWAuthor.,BOTWPublisher,145,Image,NA,39-5,BOTW-Figures/page_145_img_39-5.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_145_img_39-5.png,"Fig. 39-5 from ""Bees of the World"" by Daniel C. Danforth illustrates the wing morphology of various subgenera of the genus Leioproctus, focusing on the characteristics of the Family Colletinae based on adult females. This figure is critical for distinguishing between subgenera within Leioproctus, particularly in terms of wing venation and cell proportions, which are key diagnostic features in bee taxonomy.

The figure includes multiple panels (labeled 39-5a to 39-5l), each depicting a different aspect of wing structure. Notable features include the size and shape of the stigma, the positioning and curvature of the basal vein, and the relative lengths of the marginal cells. For example, in subpanels 39-5d, 39-5f, and 39-5l, the basal vein is shown slanting at different angles relative to the costal margin of the wing, which is significant for identifying specific subgenera. The depiction of the stigma varies from large and not parallel-sided to smaller and nearly parallel-sided, illustrating the diversity within the subgenera. These characteristics are essential for taxonomic identification and understanding the evolutionary relationships within the group.

This detailed visualization serves as a crucial reference for entomologists and researchers studying the taxonomy and phylogenetic relationships of the Colletinae, providing clear, comparative visual data on wing structures that are often challenging to describe textually."
BOTW,2007,BOTWAuthor.,BOTWPublisher,146,Image,NA,39-6,BOTW-Figures/page_146_img_39-6.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_146_img_39-6.png,"Figure 39-6 from ""Bees of the World"" by Daniel C. Danforth focuses on the anatomical features of the male Leioproctus bee from the Paracolletini tribe, specifically highlighting the S8 segment with its median apical process. This figure effectively illustrates the robust, heavily sclerotized nature of the median apical process, which is crucial for species identification within this group. The process is depicted with an apex resembling a pygidial plate, a feature that is typically exposed in repose, indicating its significance in the bee's morphology and possibly its behavior or mating mechanisms. The detailed labeling in the figure underscores the distinctiveness of this structure, aiding in differentiating between species within the genus Leioproctus. This visual representation serves as a critical tool for entomologists and researchers focusing on the taxonomy and evolutionary biology of Australian bees, providing a clear and focused examination of a key morphological characteristic."
BOTW,2007,BOTWAuthor.,BOTWPublisher,146,Image,NA,39-7,BOTW-Figures/page_146_img_39-7.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_146_img_39-7.png,"Figure 39-7 from ""Bees of the World"" by Daniel C. Danforth focuses on the anatomical features of the subgenus Goniocolletes within the genus Leioproctus, specifically highlighting the male S8 segment and its unique structural adaptations. This figure illustrates the broadened median apical process of the S8 segment, which appears as an extension of the elongated disc, a characteristic found in some species of this subgenus. The depiction serves to contrast this structure with other configurations within the tribe Paracolletini, emphasizing its significance in species identification and differentiation. The process is shown in detail, indicating its heavy sclerotization and robust form, which are key for recognizing the specific adaptations of these bees in the Australian region. This detailed visualization aids in understanding the morphological diversity within Leioproctus, particularly how these structures contribute to the bees' taxonomy and ecological adaptations."
BOTW,2007,BOTWAuthor.,BOTWPublisher,147,Image,NA,39-8,BOTW-Figures/page_147_img_39-8.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_147_img_39-8.png,"Figure 39-8 from ""Bees of the World"" by Daniel C. Danforth illustrates the anatomical characteristics of the hind tibial spurs in female bees from the genera Lonchopria and Trichocolletes of the Paracolletini tribe. The figure specifically showcases the variations in the inner hind tibial spurs across different subgenera, emphasizing their morphological adaptations. Key labeled components include:

- **Fig. 39-8e:** Displays the inner hind tibial spur of a female Lonchopria, characterized by a coarsely palmate-pectinate structure. The teeth of the spur are closely set at the base and diverge outward, indicating a specialized adaptation for pollen collection.
- **Fig. 39-8f:** Shows the inner hind tibial spur of a female Trichocolletes, noted for its coarsely pectinate teeth which are thick at the base and taper towards the tip. This structure likely plays a role in the bee's interaction with specific types of vegetation or pollen collection mechanisms.

These images provide critical insights into the functional morphology and potential ecological roles of these bees within their respective environments in the Western Hemisphere and Australia. The figure aids in understanding the evolutionary diversifications within the Paracolletini tribe based on morphological traits."
BOTW,2007,BOTWAuthor.,BOTWPublisher,158,Image,NA,39-9,BOTW-Figures/page_158_img_39-9.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_158_img_39-9.png,"Figure 39-9 from ""Bees of the World"" by Daniel C. Danforth illustrates the distinctive morphological features of the subgenera L. (Ctenosibyne) of Lonchopria. This figure specifically focuses on the mandibles of both male and female bees. The male mandible is depicted with a notably large preapical tooth, which is clearly separated from the apical part of the mandible (rutellum) by a curved emargination. This structural adaptation is significant for the bee's feeding and manipulation of materials. The female mandible, in contrast, is shown as unusually slender with a weakly developed preapical (pollex) tooth. This difference in mandible structure between genders highlights the sexual dimorphism present in this species and suggests different ecological roles or behaviors related to resource processing or mating. The figure serves as a detailed visual reference for understanding the anatomical variations within this bee subgenus, emphasizing the evolutionary adaptations that may influence their ecological interactions and survival strategies."
BOTW,2007,BOTWAuthor.,BOTWPublisher,164,Image,NA,39-12,BOTW-Figures/page_164_img_39-12.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_164_img_39-12.png,"Figure 39-12 from ""Bees of the World"" by Daniel C. Danforth illustrates the morphological characteristics of the subgenus L. (Tetraglossula) of Leioproctus bees native to South America. This figure specifically depicts the deeply divided glossa of the bee, highlighting the elongation of the lobes, which are seven to ten times longer than their basal width. The detailed labeling in the figure emphasizes the significant features such as the elongate lobes of the glossa, which are crucial for the identification and classification of this subgenus. Additionally, the figure includes representations of the scopal hairs on the tibia and sterna, noted for being simple or having a few major branches. The male clypeal margin is also shown with a short median lobe that overhangs the base of the labrum, further distinguishing this subgenus. This figure serves as a critical visual aid for entomologists and researchers studying the taxonomy and physical traits of South American Leioproctus bees, providing clear visual distinctions that aid in species identification and classification within this group."
BOTW,2007,BOTWAuthor.,BOTWPublisher,168,Image,NA,40-1,BOTW-Figures/page_168_img_40-1.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_168_img_40-1.png,"Figure 40-1 from ""Bees of the World"" by Daniel C. Danforth focuses on the anatomical characteristics of the male Caupolicana bee, a member of the tribe Caupolicanini. This figure specifically illustrates the unique features of the S7 segment of the male bee, which includes paired apical lobes. Additionally, it highlights the structure of the marginal cell at the base, noting that it is not prolonged into a narrow sinus, a distinguishing trait of this genus. The diagram is clearly labeled to show these key components, emphasizing their importance in differentiating Caupolicana from related genera. The visual representation aids in understanding the morphological distinctions critical for taxonomy and identification within the bee family. This figure serves as an essential reference for entomologists and researchers studying hymenopteran diversity and classification."
BOTW,2007,BOTWAuthor.,BOTWPublisher,169,Image,NA,40-3,BOTW-Figures/page_169_img_40-3.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_169_img_40-3.png,"Figure 40-3 in ""Bees of the World"" by Daniel C. Danforth illustrates the wing venation patterns characteristic of the genus Colletes from the tribe Colletini. This figure is pivotal for understanding the morphological distinctions within the genus, particularly focusing on the configuration of the second recurrent vein. The vein is depicted as typically sigmoid, with the posterior half curving arcuately distad, which is a key feature for identifying species within this genus. This specific venation pattern is critical for distinguishing Colletes from other genera within the same tribe, as it highlights unique evolutionary adaptations in wing structure. The figure provides a clear, detailed view of the wing, emphasizing the vein's shape and its relation to the overall wing architecture, which is essential for taxonomic and phylogenetic studies of these bees. This visual representation serves as a vital reference for entomologists and researchers studying hymenopteran diversity and classification."
BOTW,2007,BOTWAuthor.,BOTWPublisher,172,Image,NA,41-2,BOTW-Figures/page_172_img_41-2.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/BOTW-Figures/page_172_img_41-2.png,"Figure 41-2 from ""Bees of the World"" by Daniel C. Danforth illustrates the reduced galeal comb characteristic of the Tribe Scraptrini, a subgroup within the Colletinae subfamily. This figure specifically showcases the galeal comb, which is significantly minimized to just three or four small bristles. These bristles are labeled and highlighted to emphasize their reduced number and size, a key adaptation in the Scraptrini tribe. The image serves as a detailed visual reference to support the text's description of morphological adaptations in these bees, particularly those found in Africa. The simplicity of the galeal comb in Fig. 41-2 contrasts with more complex structures found in other bee tribes, underlining the evolutionary diversity within the family. This figure is crucial for understanding the specific anatomical traits that differentiate members of the Tribe Scraptrini from other bees."
