id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec82-1-1,"Hind tibia of female with scopa-like hairs, some of them at least as long as tibial width; basal vein of forewing curved (as in Halictus but less strongly) and meeting vein Cu at a right angle; jugal lobe of hind wing about half as long as vannal lobe (y ellow markings absent except on clypeus of male) (Africa)",Aspidosmia,Hind tibia of female with relatively short hairs or bristles; basal vein of forewing nearly straight and meeting vein Cu at acute angle; jugal lobe of hind wing less than half as long as vannal lobe,sec82-1-12,Aspidosmia,,sec82-1-1
sec82-1-1,"Omaulus lamellate, continued onto venter of thorax and there separated from middle coxa by less than width of middle trochanter",sec82-1-13,"Omaulus lamellate or not, if lamellate then often not continued onto venter of thorax, but if so, then mesepisternum between middle coxa and omaulus (however recognized) as wide as or wider than width of middle trochanter",14 13(12). Propodeum with fovea deﬁned by carina behind spiracle (as in Fig. 82-8); preoccipital ridge dorsally rounded or with low carina .......................................... ......................................................Anthidiellum (in part),,,sec82-1-11
sec82-1-1,"Lower part of preoccipital carina sloping forward and continuing directly to lower mandibular articulation; axilla frequently pointed posteriorly (anterior coxa with lamella in most species; hind trochanter of male with preapical ridge, carina, lamella or tooth on inner surface; arolia absent) (palearctic, Sahel)",Icteranthidium,"Lower part of preoccipital carina absent, or, if present and extending to lower part of head, then ending below and mesal to lower mandibular articulation, or, if reaching mandibular articulation [in Anthidiellum (Chloranthidiellum)], directed below it and then curving up to articulation; axilla not pointed posteriorly (except in some parasitic genera that lack a scopa)",sec82-1-15,Icteranthidium,,sec82-1-12
sec82-1-1,"Face with three longitudinal ridges or carinae, two of them juxtantennal carinae and the third—a median longitudinal one on frons and supraclypeal area—often only a shiny ridge (body without yellow markings)",Euaspis,Face without a longitudinal median ridge or carina and usually without juxtantennal carinae,sec82-1-16,Euaspis,,sec82-1-14
sec82-1-1,"Vein cu-v of hind wing usually half as long as second abscissa of M/H11001Cu or longer, oblique; middle tibia as broad as hind tibia or nearly so (T7 of male simple or bilobed)",sec82-1-17,"Vein cu-v of hind wing less than half as long as second abscissa of M/H11001Cu (Fig. 82-1b, c), oblique or transverse; middle tibia usually narrower than hind tibia",sec82-1-19,,,sec82-1-15
sec82-1-1,Claws of female simple (male unknown) (India),Trachusoides,Claws of female cleft or with inner median or preapical tooth,sec82-1-18,Trachusoides,,sec82-1-16
sec82-1-1,"T7 of male curled under, dorsal surface thus facing downward; mandible of female dull, minutely roughened and bearing very short hairs, carinae absent on basal half of mandible; middle tibia with anterior margin strongly convex, at lowermost extremity usually at right angle to line across distal end of tibia (Fig. 82-4c)",Trachusa,"T7 of male directed posteriorly although small, short, and transverse; mandible of female slightly shining, carinae strongly shining; middle tibia with anterior margin less strongly convex, at acute angle to line across distal end of tibia (Borneo)",Apianthidium,Trachusa,Apianthidium,sec82-1-17
sec82-1-1,"Anterior part of axilla produced to a point or lobe directed laterally, behind which margin is concave; margin of T7 of male with median point and two lobes on each side, thus with ﬁve apical projections (India)",Acedanthidium,"Axilla rounded, or sometimes pointed posteriorly, or, if with basal lateral projection, then curved posteriorly; margin of T7 of male with less than ﬁve apical projections",sec82-1-20,Acedanthidium,,sec82-1-16
sec82-1-2,"Axilla positioned and produced laterally, thus almost abutting posterior end of tegula; arolia absent; scopa absent (Africa)",Larinostelis,Axilla not abutting tegula; arolia present [except in Eoanthidium (Salemanthidium)]; scopa present (except in Stelis and Afrostelis),sec82-1-21,Larinostelis,,sec82-1-19
sec82-1-2,"Scopa present; front and middle tibiae each with one apical spine or angle (except Cyphanthidium and some Eoanthidium, which have two spines on middle tibia)",sec82-1-22,"Scopa absent; front and middle tibiae each with two spines, one midapical and one posterior apical",sec82-1-28,,,sec82-1-20
sec82-1-2,"Juxtantennal carinae present although sometimes weak; interantennal distance usually less than, rarely equal to, antennocular distance; S6 of female (except in subgenusClistanthidium) with spine or premarginal ridge, sometimes weak and lateral only, sternal margin thus appearing thick, sometimes elevated to lateral tooth (T7 of male over half as wide as T6) (palearctic, oriental)",Eoanthidium,"Juxtantennal carinae completely absent; interantennal distance usually greater than antennocular distance; S6 of female unmodiﬁed, margin thin",sec82-1-23,Eoanthidium,,sec82-1-21
sec82-1-2,"Scutoscutellar suture superﬁcially similar to scutoaxillar suture, usually closed, but if smooth shining ﬂoor of groov e visible, then usually not divided; subantennal suture approximately straight or only slightly arcuate; fovea behind propodeal spiracle absent; body usually over 10 mm long (although in Cyphanthidium as little as 6.5 mm long)",sec82-1-24,"Scutoscutellar suture open to shiny bottom or fovea (as in Fig. 82-7a, b), thus very different from scutoaxillar suture, shiny area divided into two parts medially, or, if suture closed (as in Anthidiellum s. str.), then subantennal suture strongly arcuate outward (Fig. 82-5c); fovea behind propodeal spiracle present, deﬁned posteriorly by carina, but fovea sometimes not larger than spiracle; body usually 8 mm long or less",sec82-1-27,,,sec82-1-22
sec82-1-2,T6 of male with median apical tooth or small projection; body length 8.5 mm or less and metasoma with continuous yellow bands [form and coloration as in Afranthidium (Oranthidium)] (Africa),Cyphanthidium,"T6 of male without median apical tooth; body length usually 8.5 mm or more, but if less [as in Benanthis and some Plesianthidium (Spinanthidium)], then metasoma without yellow, or yellow bands broken",sec82-1-25,Cyphanthidium,,sec82-1-23
sec82-1-2,"Yellow or cream markings absent or limited to face of male; T3 and other terga with depressed premarginal zone sublaterally nearly one-half length of exposed part of tergum; T6 of male with median lobe (often subtruncate and elevated) and lateral tooth, thus triﬁd or (in subgenusSpinanthidiellum) truncate with a longitudinal median ridge at apex (Africa)",Plesianthidium,"Body with yellow or reddish-yellow markings; T3 and other terga with depressed premarginal zone sublaterally one-third length of exposed part of tergum or less; T6 of male simple, bilobed, or with short, broad, rounded median lobe, sometimes (in Rhodanthidium s. str.) also with lateral tooth, thus triﬁd",sec82-1-26,Plesianthidium,,sec82-1-24
sec82-1-2,"Apex of T7 of male strongly bilobed; S4 and S5 of male simple, without combs or lateral teeth, margin of S6 with lateral lobe resembling a tooth in side view; ocelloccipital distance about equal to ocellar diameter (Madagascar)",Benanthis,"Apex of T7 of male with a median projection, thus with three projections (or ﬁve in subgenus Meganthidium); S4 or S5 of male frequently with marginal comb, S5 often with lateral tooth, S6 without lateral projection; ocelloccipital distance two or more ocellar diameters (palearctic)",Rhodanthidium,Benanthis,Rhodanthidium,sec82-1-25
sec82-1-2,"Omaular carina absent or extending down only to middle of mesepisternum; T7 of male, if trilobed, then with median lobe much longer than lateral lobe or spine; subantennal suture straight (eastern Asia)",Bathanthidium,"Omaular carina strong, sometimes lamellate, and extending onto ventral surface of thorax, sometimes across venter (except in subgenus Clypanthidium, in which omaular carina does not reach lower part of mesepisternum); T7 of male, if trilobed, then with median lobe small, either not separated from lateral lobe by emargination or not longer than lateral lobe; subantennal suture usually arcuate outward (Fig. 82-5c)",Anthidiellum (in part),Bathanthidium,Anthidiellum (in part),sec82-1-23
sec82-1-2,"T egula of ordinary size and shape, widest medially and longer than wide (scutum wider than long, only moderately so in subgenus Stelidomorpha)",Stelis (in part),"T egula enlarged, especially posteriorly, width posteriorly almost as great as length",sec82-1-29,Stelis (in part),,sec82-1-21
sec82-1-2,Scutum longer than wide; body without yellow markings (Africa),Afrostelis,Scutum slightly broader than long; metasoma with yellow markings (Yeman),Xenostelis,Afrostelis,Xenostelis,sec82-1-28
