id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec51-3-5,Scopal hairs simple (ocelloccipital distance one ocellar diameter),A. (Rhacandrena) (in part),Scopal hairs largely plumose,A. (Callandrena) (in part),A. (Rhacandrena) (in part),A. (Callandrena) (in part),sec51-3-51
sec51-3-5,Tibial scopal hairs highly plumose,sec51-3-54,Tibial scopal hairs simple or largely so,sec51-3-56,,,sec51-3-50
sec51-3-5,"Propodeal corbicula complete; propodeum narrow at apex (at metasomal attachment); integument black, nonmetallic",A. (Simandrena) (in part),"Propodeal corbicula incomplete, without long anterior hairs but with internal hairs; propodeum not unusually narrow at apex; integument often metallic",sec51-3-55,A. (Simandrena) (in part),,sec51-3-53
sec51-3-5,"Scopal hairs of distal part of tibia short; hind tibia cuneate; clypeus distinctly punctate; integument black, nonmetallic",A. (Genyandrena)(in part),Scopal hairs longer; hind tibia not cuneate; clypeal punctures often obscured by dense tessellation or coarse shagreening; integument often metallic,A. (Euandrena)(in part),A. (Genyandrena)(in part),A. (Euandrena)(in part),sec51-3-54
sec51-3-5,"Length usually 9 mm or less; stigma large, ﬁrst submarginal crossvein usually meeting marginal cell within two or three vein widths of stigma; pr opodeal corbicula usually incomplete anteriorly, often with internal hairs",sec51-3-57,"Length usually more than 9 mm; stigma narrow or only moderately broad, ﬁrst submarginal crossvein usually meeting marginal cell several vein widths from stigma; butif length 9 mm or less and stigma broad, then propodeal corbicula complete anteriorly, without internal hairs",sec51-3-59,,,sec51-3-53
sec51-3-5,"Vestiture of head, pleurae, and terga dark-brown; metasomal terga without pale apical fasciae; facial fovea narrow; facial quadrangle broader than long",A. (Cremnandrena),"Vestiture of head, pleurae, and terga not all dark brown; metasomal terga usually with pale apical fasciae; facial fovea usually broad; facial quadrangle usually as long as or longer than broad",sec51-3-58,A. (Cremnandrena),,sec51-3-56
sec51-3-5,"Pronotum with weak dorsolateral angle, the dorsoventral ridge absent or extremely weak; face below ocelli tessellate, without distinct longitudinal rugulae or punctures",A. (Derandrena)(in part),Pronotum without both dorsolateral angle and ridge; face below ocelli rugulate and/or punctate,A. (Micrandrena),A. (Derandrena)(in part),A. (Micrandrena),sec51-3-57
sec51-3-5,"Hind tibia cuneate; tibial scopal hairs along posterior margin usually short, less than half as long as greatest tibial width, shortest subapically",sec51-3-60,Hind tibia not cuneate; tibial scopal hairs along posterior margin at least half as long as greatest tibial width,sec51-3-64,,,sec51-3-56
sec51-3-6,Subgenal coronet absent; ocelloccipital distance no more than half an ocellar width,A. (Genyandrena)(in part),Subgenal coronet present; ocelloccipital distance often longer than half an ocellar diameter,sec51-3-61,A. (Genyandrena)(in part),,sec51-3-59
sec51-3-6,"Integument metallic blue or blue-black; terga with abundant, coarse, round punctures; tibial scopal hairs long anteriorly and longest anteroapically, where each hair equals length of tibial spur","A. (Scaphandrena) (in part) —. Integument black; terga impunctate or with relatively small and/or sparse punctures; tibial scopal hairs short anteriorly as well as posteriorly, each anteroapical hair half length of tibial spur or less .................................... 62",,,,,sec51-3-60
sec51-3-6,"Pleural hairs black; tergal vestiture black; facial fovea narrow, its upper end occupying about half ocellocular distance",A. (Scaphandrena) (in part),Pleural hairs white to fulvous and/or tergal vestiture not entirely black; facial fovea usually broad,sec51-3-63,A. (Scaphandrena) (in part),,sec51-3-61
sec51-3-6,"Propodeal corbicula complete, bare internally",A. (Simandrena) (in part),"Propodeal corbicula incomplete, with long, simple internal hairs",A. (Scaphandrena) (in part),A. (Simandrena) (in part),A. (Scaphandrena) (in part),sec51-3-62
sec51-3-6,"Vestiture entirely black or thoracic dorsum with reddish-brown hairs; propodeal triangle relatively coarsely and irregularly scuptured, forming small areolae; tibial scopal hairs long, simple, sparse",A. (Onagrandrena)(in part),"Vestiture not entirely black, or if so, then either propodeal triangle ﬁnely sculptured (tessellate or shagreened) or tibial scopal hairs simple but abundant",sec51-3-65,A. (Onagrandrena)(in part),,sec51-3-59
sec51-3-6,"Labial palpal segments 2 and 3 each with next segment attached subapically, the third segment attached to second near middle of second segment; integument bright metallic blue-black; ﬁrst recurrent vein meeting second submarginal cell about two-thirds of cell length from base",A. (Belandrena) (in part),"Labial palpal segments 2 and 3 attached terminally, or, if subapically, then third attached to second well beyond middle of second; integument often black or red, occasionally metallic; ﬁrst recurrent vein meeting second submarginal cell usually not much, if any, beyond middle of cell",sec51-3-66,A. (Belandrena) (in part),,sec51-3-64
sec51-3-6,T2-T4 with pale apical fasciae of hair,sec51-3-67,T2-T4 without pale apical fasciae of hair,sec51-3-73,,,sec51-3-65
sec51-3-6,T1 with pale apical fascia; basal parts of T2-T4 with abundant erect hairs arising from small punctures; wing membrances often infumate,sec51-3-68,"T1 without fascia; basal areas of T2-T4 without erect hairs, or these not arising from distinct punctures; wing membranes usually not infumate",sec51-3-69,,,sec51-3-66
sec51-3-6,"Galeal blade pointed, its outer apical margin straight; clypeus, dorsum of thorax, and metasomal terga shiny; propodeum outside of triangle impunctate",A. (Rhacandrena) (in part),"Galeal blade with outer apical margin slightly convex, broader basally; at least clypeus and metasomal terga dulled or moderately dulled by coarse shagreening or tessellation; propodeum outside of triangle roughened by distinct punctures",A. (Euandrena)(in part),A. (Rhacandrena) (in part),A. (Euandrena)(in part),sec51-3-67
sec51-3-6,"T erga distinctly punctate, their surfaces dulled by dense reticular shagreening; clypeus distinctly ﬂattened posteromedially, with slightly elongate punctures, surface usually dulled by ﬁne tessellation..A. (T aeniandrena) —. T erga often not distinctly punctate, their surfaces dulled by ﬁne reticular shagreening or shiny; clypeus not ﬂattened posteromedially, or, if so, then shiny, not tessellate, and punctures round, not elongate",sec51-3-70,,,,,sec51-3-67
sec51-3-7,"T erga punctate; clypeus sparsely punctate, punctures mostly separated by two to three or more puncture widths; pronotum with oblique groove impressed",A. (Rhacandrena) (in part),T erga usually impunctate or weakly so; clypeal punctures more crowded; pronotum usually with oblique groove absent or scarcely impressed,sec51-3-71,A. (Rhacandrena) (in part),,sec51-3-69
sec51-3-7,"Labrum below basal area with strong median crista, often lamellate, and with strong lateral crista and two shiny transverse sulci (metasomal terga tessellate, opaque)",A. (Psammandrena),"Labrum below basal area with one median crista, not lamellate, or without cristae, without transverse sulci",sec51-3-72,A. (Psammandrena),,sec51-3-70
sec51-3-7,"Propodeum outside of triangle with punctures moderately roughening surface; dorsal femoral hairs often with abundant short, S-shaped branches bent away from rachis, appearing highly plumose; galeal blade generally narrow, its outer margin in apical half usually straight",A. (Euandrena)(in part),"Propodeum outside of triangle without punctures, smoothly tessellate or shagreened; dorsal femoral hairs with relatively short, stiff barbs or simple; galeal blade with outer apical margin gently convex, broad at base",A. (Thysandrena),A. (Euandrena)(in part),A. (Thysandrena),sec51-3-71
sec51-3-7,Vestiture entirely black; ocelloccipital distance one ocellar diameter or less,A. (Scaphandrena) (in part),"Vestiture in part or largely pale; or, if mostly black, then ocelloccipital distance one and one-half to two ocellar diameters",A. (Melandrena),A. (Scaphandrena) (in part),A. (Melandrena),sec51-3-66
