id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec51-5-2,"Propodeal triangle near metanotum ﬁnely but conspicuously and evenly rugose; facial fovea moderately long, uniformly broad, and occupying about one-third of paraocular area",A. (Graecandrena),Propodeal triangle without rugae; facial fovea conspicuously narrowed below,sec51-5-26,A. (Graecandrena),,sec51-5-24
sec51-5-2,"Facial fovea short, not extending below upper margin of antennal socket",A. (Aciandr ena),"Facial fovea long, usually extending below upper margin of antennal socket",A. (Distandrena),A. (Aciandr ena),A. (Distandrena),sec51-5-25
sec51-5-2,"Facial fovea long and narrow, deeply grooved at upper end, usually constricted somewhat at middle",sec51-5-28,"Facial fovea short or broad, not deeply grooved",sec51-5-29,,,sec51-5-23
sec51-5-2,Body under 10 mm long,A. (Parandrenella),Body over 15 mm long,A. (Hyperandrena),A. (Parandrenella),A. (Hyperandrena),sec51-5-27
sec51-5-2,"Facial fovea short, commato drop-shaped, narrowed below",sec51-5-30,"Facial fovea longer, somewhat narrowed below to occupying almost whole paraocular area",sec51-5-32,,,sec51-5-27
sec51-5-3,"Glossa much more than four times as long as broad; clypeus more or less distinctly snout-shaped, convex, or basal area of labrum broad",A. (Didonia) (in part),"Glossa not over about four times as long as broad; clypeus not to weakly protuberant; basal area of labrum usually normal, trapezoidal",sec51-5-31,A. (Didonia) (in part),,sec51-5-29
sec51-5-3,Tibial scopa strongly plumose; glossa about four times as long as broad,A. (Chrysandrena),Tibial scopa not to very brieﬂy plumose; glossa less than three times as long as broad,A. (Euandrena),A. (Chrysandrena),A. (Euandrena),sec51-5-30
sec51-5-3,"Surface of propodeal corbicula impunctate and bare, its margin entirely densely hairy; metanotum with dense, light tuft of hairs directed forward",A. (Simandrena),Surface of propodeal corbicula either punctate and hairy or margin incomplete; metanotum usually not as above,sec51-5-33,A. (Simandrena),,sec51-5-29
sec51-5-3,"Clypeus ﬂattened and frequently more or less distinctly concave in middle; basal area of labrum short, as if strongly compressed in lengthwise direction; facial fovea occupying almost whole paraocular area",A. (T aeniandrena)and A. (Troandrena),"Clypeus more or less strongly convex, or, if ﬂattened, then basal area of labrum always of normal size and trapezoidal or facial fovea not so broad",sec51-5-34,A. (T aeniandrena)and A. (Troandrena),,sec51-5-32
sec51-5-3,Mesepisternum and usually also propodeum ﬁnely punctate; propodeal triangle at most ﬁnely rugose like metanotum (metasoma not to indistinctly punctate),sec51-5-35,Mesepisternum and propodeum densely punctate; propodeum and especially triangle rugosely areolate,sec51-5-38,,,sec51-5-33
sec51-5-3,"Facial fovea occupying almost whole paraocular area; clypeus strongly punctate; propodeal triangle ﬁnely reticulate, shagreened to glossy",A. (Hoplandrena),Facial fovea occupying scarcely half of paraocular area; clypeus usually ﬁnely punctate; propodeal triangle minutely roughened to reticulately shagreened,sec51-5-36,A. (Hoplandrena),,sec51-5-34
sec51-5-3,Metasomal terga almost bare except for complete or interrupted hair bands; facial fovea fading away upward; clypeus elongate,A. (Nobandrena),"Metasomal terga usually distinctly hairy, without bands, or, if bands present, then propodeum densely punctate; facial fovea more distinctly deﬁned above, but if vanishing, then clypeus not elongate",sec51-5-37,A. (Nobandrena),,sec51-5-35
sec51-5-3,Very large species (body length 16-18 mm) with broad maxilla,A. (Melittoides),Medium-sized to large species (less than 16 mm) with weakly developed maxilla,A. (Scaphandrena),A. (Melittoides),A. (Scaphandrena),sec51-5-36
sec51-5-3,Body under 10 mm long,sec51-5-39,Body over 10 mm long,sec51-5-43,,,sec51-5-34
sec51-5-3,Mesepisternum moderately ﬁnely punctate and shagreened,sec51-5-40,Mesepisternum rugosely areolate,sec51-5-41,,,sec51-5-38
sec51-5-4,"Clypeus longer than broad, transversely convex; facial fovea long",A. (Poecilandrena),"Clypeus broader than long, ﬂattened; facial fovea short, not extending below level of antennal bases",A. (Poliandrena)(in part) and A. (T arsandrena)(in part),A. (Poecilandrena),A. (Poliandrena)(in part) and A. (T arsandrena)(in part),sec51-5-39
sec51-5-4,"Clypeus distinctly broader than long; basal area of labrum very broad and short, rectangular",A. (Cryptandrena) (in part),"Clypeus as long as broad; basal area of labrum narrower.. 42 42(41). T erga uniformly densely punctate, apical marginal zones also punctate",A. (Cordandrena),A. (Cryptandrena) (in part),A. (Cordandrena),sec51-5-39
sec51-5-4,"T1 impunctate; metanotum with weak, forwarddirected tuft of dense hairs",A. (Thysandrena),"T1 strongly and usually densely punctate; or, if impunctate, then metasoma without bands and metanotum usually differently hairy",sec51-5-44,A. (Thysandrena),,sec51-5-38
sec51-5-4,Clypeus transversely wrinkled; basal area of labrum narrow and elongated; pygidial plate with elevated area,A. (Leucandrena) (in part) —. Basal area of labrum short-triangular A. (Larandrena),,,A. (Leucandrena) (in part) —. Basal area of labrum short-triangular A. (Larandrena),,sec51-5-43
sec51-5-5,Maxillary palpus surpassing galea by about last three segments; active in spring,A. (Andrena s. str.),Maxillary palpus surpassing galea by about one segment; autumnal,A. (Cnemidandrena),A. (Andrena s. str.),A. (Cnemidandrena),sec51-5-55
sec51-5-5,"Basal area of labrum large, notched; body length over 11 mm",A. (Campylogaster),"Basal area of labrum small, although strongly elevated, entire; body length 11 mm or less",A. (Oreomelissa),A. (Campylogaster),A. (Oreomelissa),sec51-5-20
