id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec112-1-3,"Arolia absent; ﬂagellum thicker than ocellar diameter, ﬁrst segment about one and one-half times as long as thick (gradulus of T6 with lateral part lamelliform, ending in strong tooth; maxillary palpus ﬁve-segmented)",sec112-1-31,"Arolia present; ﬂagellum little if any thicker than ocellar diameter, ﬁrst segment over twice as long as thick (this antennal character not veriﬁed for Platysvastra)",sec112-1-32,,,sec112-1-29
sec112-1-3,"Hairs of prementum sparse, simple; ﬁrst ﬂagellar segment slender at base, twice as long as greatest width",Svastrina,"Hairs of prementum dense, undulate, or bent at apices; ﬁrst ﬂagellar segment robust from base, about 1.5 times as long as greatest width",Pachysvastra,Svastrina,Pachysvastra,sec112-1-30
sec112-1-3,Maxillary palpus twoor three-segmented; gradulus of T6 with lateral part elevated and terminating in strong tooth; stigma usually longer than prestigma (Fig. 112-4c); second submarginal cell distinctly longer than broad,Melissoptila,"Maxillary palpus fourto six-segmented, rarely threesegmented; gradulus of T6 with lateral part weak, cariniform, or, iflamelliform, then not ending in tooth or with tooth low and usually rounded; stigma usually shorter than prestigma (Fig. 112-4b); second submarginal cell variable, usually shorter than or as long as broad",sec112-1-33,Melissoptila,,sec112-1-30
sec112-1-3,"Clypeus strongly protuberant, extending forward for distance greater than width of eye as seen in lateral view; blade of galea about 1.5 times as long as eye",Santiago,Clypeus protuberant for less than width of eye as seen in lateral view; blade of galea not much if any longer than eye,sec112-1-34,Santiago,,sec112-1-32
sec112-1-3,"Maxillary palpus four-segmented, rarely three-segmented; anterior coxa without spine; paraocular carina, when lower part is visible, independent of lateroclypeal carina; anterolateral margin of tegula straight or gently concave (Fig. 112-8a)",Melissodes,"Maxillary palpus usually ﬁveor six-segmented, rarely four-segmented; anterior coxa with large apical spine (Fig. 112-13c); paraocular carina, when lower part is visible, connected to lateroclypeal carina (except in Svastra); lateral margin of tegula continuously convex (Fig. 1128b)",sec112-1-35,Melissodes,,sec112-1-33
sec112-1-3,"Basal parts of T2 and T3 with dense pilose bands, in strong contrast to remainder of these terga; T6 with lateral parts of gradulus lamellate or strongly carinate; maxillary palpus ﬁve-segmented",sec112-1-36,"Basal parts of T2 and T3 without dense basal bands of pubescence or with median or apical bands as well (very broad basal bands only, in some Gaesischia); T6 with lateral parts of gradulus absent, cariniform, or occasionally lamellate; maxillary palpus four-, ﬁve-, or six-segmented",sec112-1-37,,,sec112-1-34
sec112-1-3,Pubescent bands of T2 and T3 with spatuloplumose hairs (Fig. 112-10b); eyes converging below; clypeus closely approaching eye; lateroclypeal carina not connected to paraocular carina,Svastra,Pubescent bands of T2 or T3 or both with plumose hairs; eyes subparallel; clypeocular distance about half ﬂagellar width or more; lateroclypeal carina connected to paraocular carina when latter is traceable,Svastrides,Svastra,Svastrides,sec112-1-35
sec112-1-3,"Claws very small, outer rami little exceeding inner teeth; S6 deeply and narrowly notched at apex; middle basitarsus less than two-thirds as long as tibia",Micronychapis,"Claws normal, outer rami much exceeding inner teeth (latter rarely absent); S6 only slightly notched or emarginate; middle basitarsus about as long as tibia",sec112-1-38,Micronychapis,,sec112-1-35
sec112-1-3,"Scutellum more than one-third as long as scutum, ﬂattened and nearly on same plane as posterior part of scutum; clypeus extraordinarily ﬂat; middle and posterior tibial spurs robust and almost as long as basitarsi",Gaesochira,"Scutellum less than one-third as long as scutum, convex; clypeus moderately to strongly protuberant; tibial spurs normal, two-thirds as long as basitarsi or less",sec112-1-39,Gaesochira,,sec112-1-37
sec112-1-3,"Vertex elevated behind ocelli, which are therefore on anterior surface; paraocular carina strong; anterior coxa usually with strong apical spine (Fig. 112-13c); maxillary palpus fouror ﬁve-segmented, rarely six-segmented",Gaesischia (in part),"Vertex not elevated behind ocelli, which are dorsal; paraocular carina variable, weak if vertex slightly elevated behind ocelli; anterior coxa without strong apical spine; maxillary palpus six-segmented, occasionally ﬁve-segmented",sec112-1-40,Gaesischia (in part),,sec112-1-38
sec112-1-4,Gradulus of T6 with lateral parts long and strongly carinate or lamellate,Gaesischia (in part),,,Gaesischia (in part),,sec112-1-39
